pin_code,state,district,raw_ltm_rainfall_mm,raw_cdd_p90_days,raw_deficit_freq_pct,raw_trend_mm_per_decade,trend_direction,trend_significant,mk_pval,data_source,nn_pincodes_used,nn_max_dist_km,pet_mm,aridity_index,chirps_ltm_mm,chirps_deficit_pct,chirps_monsoon_conc,chirps_trend_mm_yr,chirps_trend_pval,norm_aridity_index,norm_ltm_rainfall,norm_deficit_freq,norm_cdd_p90,norm_monsoon_conc,norm_trend,drought_score,risk_level
585315,Karnataka,Yadgir,859.2,109.3,25.25,50.75,Strong Wetting,True,0.0075,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.31,48.18,50.0,59.22,High
585316,Karnataka,Kalaburagi,847.1,100.0,19.26,47.39,Strong Wetting,True,0.0494,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,46.07,48.18,50.0,58.14,High
585317,Karnataka,Kalaburagi,847.5,107.9,21.65,58.12,Strong Wetting,True,0.0184,nearest_neighbour,"[585312, 585228, 585229]",14.7,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.22,48.18,50.0,59.06,High
585318,Karnataka,Kalaburagi,904.5,107.9,24.15,63.32,Strong Wetting,True,0.0152,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.22,48.18,50.0,59.06,High
585319,Karnataka,Yadgir,760.0,109.5,26.49,46.26,Strong Wetting,True,0.0272,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.46,48.18,50.0,59.25,High
585320,Karnataka,Kalaburagi,896.5,104.9,21.52,51.59,Strong Wetting,True,0.0387,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,49.88,48.18,50.0,58.71,High
585321,Karnataka,Yadgir,873.5,107.8,25.0,56.33,Strong Wetting,True,0.0097,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.14,48.18,50.0,59.05,High
585322,Karnataka,Kalaburagi,858.1,102.3,21.31,51.16,Strong Wetting,True,0.0329,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,47.86,48.18,50.0,58.41,High
585323,Karnataka,Yadgir,734.0,106.3,25.23,44.51,Strong Wetting,True,0.034,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.97,48.18,50.0,58.87,High
585324,Karnataka,Kalaburagi,876.9,103.6,22.73,48.96,Strong Wetting,True,0.042,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,48.87,48.18,50.0,58.56,High
585325,Karnataka,Kalaburagi,668.9,108.3,26.14,47.31,Strong Wetting,True,0.0259,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.53,48.18,50.0,59.11,High
585326,Karnataka,Bidar,970.6,85.3,11.43,35.6,Strong Wetting,False,0.12,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,34.63,48.18,50.0,56.42,High
585327,Karnataka,Bidar,896.3,88.1,17.55,43.97,Strong Wetting,False,0.0565,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,36.81,48.18,50.0,56.75,High
585328,Karnataka,Bidar,946.8,90.7,13.64,34.86,Strong Wetting,False,0.0954,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,38.83,48.18,50.0,57.05,High
585329,Karnataka,Bidar,916.0,91.1,17.48,35.69,Strong Wetting,False,0.08,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,39.14,48.18,50.0,57.1,High
585330,Karnataka,Bidar,893.6,92.4,17.73,39.13,Strong Wetting,False,0.068,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,40.16,48.18,50.0,57.25,High
585331,Karnataka,Bidar,885.0,90.8,17.47,42.61,Strong Wetting,False,0.0643,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,38.91,48.18,50.0,57.06,High
585353,Karnataka,Bidar,905.0,89.0,16.19,36.24,Strong Wetting,False,0.0815,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,37.51,48.18,50.0,56.85,High
585355,Karnataka,Yadgir,762.1,110.6,27.27,48.14,Strong Wetting,True,0.0138,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.32,48.18,50.0,59.37,High
585367,Karnataka,Kalaburagi,797.3,105.6,19.89,50.43,Strong Wetting,True,0.0289,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.43,48.18,50.0,58.79,High
585401,Karnataka,Bidar,973.2,85.8,14.2,38.53,Strong Wetting,False,0.1051,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,35.02,48.18,50.0,56.48,High
585402,Karnataka,Bidar,961.8,84.4,13.64,37.1,Strong Wetting,False,0.1113,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,33.93,48.18,50.0,56.32,High
585403,Karnataka,Bidar,951.7,88.0,15.44,35.97,Strong Wetting,False,0.1206,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,36.73,48.18,50.0,56.74,High
585404,Karnataka,Bidar,964.9,85.6,14.19,37.51,Strong Wetting,False,0.1103,nearest_neighbour,"[585401, 585402, 585403]",10.7,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,34.86,48.18,50.0,56.46,High
585411,Karnataka,Bidar,942.7,87.4,13.64,36.93,Strong Wetting,False,0.0851,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,36.26,48.18,50.0,56.67,High
585412,Karnataka,Bidar,897.4,94.2,19.12,39.29,Strong Wetting,False,0.0619,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,41.56,48.18,50.0,57.46,High
585413,Karnataka,Bidar,954.4,88.3,13.18,36.11,Strong Wetting,False,0.0914,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,36.96,48.18,50.0,56.77,High
585414,Karnataka,Bidar,929.4,89.1,15.66,35.29,Strong Wetting,False,0.0951,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,37.59,48.18,50.0,56.86,High
585415,Karnataka,Bidar,958.3,89.0,14.77,36.52,Strong Wetting,False,0.0932,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,37.51,48.18,50.0,56.85,High
585416,Karnataka,Bidar,921.7,87.7,13.53,38.41,Strong Wetting,False,0.0681,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,36.5,48.18,50.0,56.7,High
585417,Karnataka,Bidar,964.4,90.0,13.46,39.51,Strong Wetting,False,0.0683,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,38.29,48.18,50.0,56.97,High
585418,Karnataka,Bidar,915.6,88.6,16.12,36.86,Strong Wetting,False,0.0815,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,37.2,48.18,50.0,56.81,High
585419,Karnataka,Bidar,855.1,95.9,16.26,47.12,Strong Wetting,True,0.0482,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,42.88,48.18,50.0,57.66,High
585421,Karnataka,Bidar,959.0,86.8,11.73,34.35,Strong Wetting,False,0.1381,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,35.8,48.18,50.0,56.6,High
585436,Karnataka,Bidar,973.4,90.3,11.62,34.46,Strong Wetting,False,0.101,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,38.52,48.18,50.0,57.0,High
585437,Karnataka,Bidar,867.3,92.6,16.67,44.38,Strong Wetting,False,0.064,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,40.31,48.18,50.0,57.27,High
585443,Karnataka,Bidar,973.9,89.8,12.88,37.24,Strong Wetting,False,0.0919,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,38.13,48.18,50.0,56.95,High
585444,Karnataka,Bidar,959.4,91.9,11.82,33.59,Strong Wetting,False,0.1145,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,39.77,48.18,50.0,57.19,High
585445,Karnataka,Bidar,869.5,92.9,16.72,45.47,Strong Wetting,False,0.0552,nearest_neighbour,"[585419, 585437, 585327]",15.0,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,40.54,48.18,50.0,57.31,High
585447,Karnataka,Bidar,863.0,93.7,16.29,46.51,Strong Wetting,True,0.0494,nearest_neighbour,"[585419, 413607, 585437]",17.2,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,41.17,48.18,50.0,57.4,High
586101,Karnataka,Vijayapura,680.0,107.4,33.64,48.75,Strong Wetting,True,0.01,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586102,Karnataka,,622.6,107.4,28.79,44.27,Strong Wetting,True,0.0175,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586103,Karnataka,Vijayapura,667.1,107.4,32.05,53.2,Strong Wetting,True,0.0081,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586104,Karnataka,Vijayapura,666.1,107.3,31.48,47.04,Strong Wetting,True,0.0124,nearest_neighbour,"[586101, 586109, 586102]",10.0,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.75,48.18,50.0,58.99,High
586108,Karnataka,Vijayapura,602.4,108.2,31.73,45.47,Strong Wetting,True,0.0128,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.45,48.18,50.0,59.09,High
586109,Karnataka,Vijayapura,694.3,107.0,31.82,47.92,Strong Wetting,True,0.0099,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.52,48.18,50.0,58.95,High
586111,Karnataka,Vijayapura,669.8,111.4,21.93,51.74,Strong Wetting,True,0.0141,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.94,48.18,50.0,59.47,High
586112,Karnataka,Vijayapura,668.5,108.0,31.45,50.92,Strong Wetting,True,0.0094,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.3,48.18,50.0,59.07,High
586113,Karnataka,Bagalkote,545.4,106.3,32.91,45.57,Strong Wetting,True,0.0078,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.97,48.18,50.0,58.87,High
586114,Karnataka,Vijayapura,617.7,106.9,32.81,54.53,Strong Wetting,True,0.0044,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.44,48.18,50.0,58.94,High
586115,Karnataka,Vijayapura,571.2,107.8,26.19,43.3,Strong Wetting,True,0.0191,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.14,48.18,50.0,59.05,High
586116,Karnataka,Vijayapura,474.7,107.8,23.61,33.12,Strong Wetting,True,0.0287,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.14,48.18,50.0,59.05,High
586117,Karnataka,Vijayapura,663.6,109.5,27.27,55.02,Strong Wetting,True,0.0066,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.46,48.18,50.0,59.25,High
586118,Karnataka,Vijayapura,570.5,108.5,26.34,45.02,Strong Wetting,True,0.016,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.68,48.18,50.0,59.13,High
586119,Karnataka,Vijayapura,684.8,108.0,30.07,53.78,Strong Wetting,True,0.006,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.3,48.18,50.0,59.07,High
586120,Karnataka,Vijayapura,564.9,108.4,25.43,45.76,Strong Wetting,True,0.0155,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.61,48.18,50.0,59.12,High
586121,Karnataka,Vijayapura,527.7,106.7,27.05,35.5,Strong Wetting,True,0.0342,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.28,48.18,50.0,58.92,High
586122,Karnataka,Vijayapura,594.0,108.4,28.64,43.03,Strong Wetting,True,0.016,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.61,48.18,50.0,59.12,High
586123,Karnataka,Vijayapura,686.0,110.6,25.76,49.94,Strong Wetting,True,0.0186,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.32,48.18,50.0,59.37,High
586124,Karnataka,Vijayapura,523.7,107.4,27.92,37.54,Strong Wetting,True,0.0159,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586125,Karnataka,Bagalkote,517.6,106.1,30.52,43.62,Strong Wetting,True,0.0076,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.82,48.18,50.0,58.85,High
586127,Karnataka,Vijayapura,605.7,106.8,29.76,42.48,Strong Wetting,True,0.0198,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.36,48.18,50.0,58.93,High
586128,Karnataka,Vijayapura,636.4,109.2,27.42,47.83,Strong Wetting,True,0.0193,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.23,48.18,50.0,59.21,High
586129,Karnataka,Vijayapura,482.3,109.3,27.98,34.95,Strong Wetting,True,0.0196,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.31,48.18,50.0,59.22,High
586130,Karnataka,Vijayapura,594.5,107.4,34.97,49.54,Strong Wetting,True,0.0062,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586201,Karnataka,Vijayapura,501.8,107.6,27.05,33.77,Strong Wetting,True,0.0446,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.98,48.18,50.0,59.02,High
586202,Karnataka,Vijayapura,685.1,109.6,23.79,47.29,Strong Wetting,True,0.0204,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.54,48.18,50.0,59.26,High
586203,Karnataka,Vijayapura,516.0,107.4,22.16,37.75,Strong Wetting,True,0.0306,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.83,48.18,50.0,59.0,High
586204,Karnataka,Vijayapura,643.1,110.9,25.61,56.27,Strong Wetting,True,0.0059,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.55,48.18,50.0,59.41,High
586205,Karnataka,Vijayapura,623.8,112.8,25.63,52.66,Strong Wetting,True,0.0081,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,56.03,48.18,50.0,59.63,High
586206,Karnataka,Vijayapura,703.3,109.8,21.72,45.72,Strong Wetting,True,0.0229,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.7,48.18,50.0,59.28,High
586207,Karnataka,Vijayapura,662.3,111.9,22.73,56.22,Strong Wetting,True,0.0092,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.33,48.18,50.0,59.53,High
586208,Karnataka,Vijayapura,514.9,107.8,23.3,38.19,Strong Wetting,True,0.0267,nearest_neighbour,"[586203, 586116, 586120]",21.7,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.14,48.18,50.0,59.05,High
586209,Karnataka,Vijayapura,665.0,110.8,25.67,55.02,Strong Wetting,True,0.0103,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.47,48.18,50.0,59.4,High
586210,Karnataka,Vijayapura,524.1,106.2,30.02,37.94,Strong Wetting,True,0.0266,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.89,48.18,50.0,58.86,High
586211,Karnataka,Vijayapura,665.9,111.3,23.49,54.23,Strong Wetting,True,0.0113,nearest_neighbour,"[586209, 586111, 586207]",10.3,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.86,48.18,50.0,59.46,High
586212,Karnataka,Vijayapura,497.1,108.8,26.65,36.72,Strong Wetting,True,0.0138,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.92,48.18,50.0,59.16,High
586213,Karnataka,Vijayapura,466.1,107.5,25.32,30.31,Strong Wetting,True,0.0459,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.91,48.18,50.0,59.01,High
586214,Karnataka,Vijayapura,543.7,108.9,23.39,42.47,Strong Wetting,True,0.0098,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.0,48.18,50.0,59.18,High
586215,Karnataka,Vijayapura,646.8,110.6,29.15,48.04,Strong Wetting,True,0.0176,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.32,48.18,50.0,59.37,High
586216,Karnataka,Vijayapura,501.6,106.9,25.0,33.04,Strong Wetting,True,0.0437,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.44,48.18,50.0,58.94,High
586217,Karnataka,Vijayapura,670.4,112.6,23.56,50.96,Strong Wetting,True,0.0109,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.88,48.18,50.0,59.61,High
587101,Karnataka,Bagalkote,500.1,111.8,30.91,37.97,Strong Wetting,True,0.017,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.25,48.18,50.0,59.51,High
587102,Karnataka,Bagalkote,500.5,110.5,31.36,37.79,Strong Wetting,True,0.0166,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.24,48.18,50.0,59.36,High
587103,Karnataka,Bagalkote,489.2,113.0,32.95,37.59,Strong Wetting,True,0.0147,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,56.19,48.18,50.0,59.65,High
587104,Karnataka,Bagalkote,485.1,113.4,30.68,39.28,Strong Wetting,True,0.011,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,56.5,48.18,50.0,59.7,High
587111,Karnataka,Bagalkote,502.7,110.0,30.8,37.56,Strong Wetting,True,0.0175,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.85,48.18,50.0,59.3,High
587112,Karnataka,Bagalkote,450.6,109.9,26.33,32.39,Strong Wetting,True,0.0188,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.77,48.18,50.0,59.29,High
587113,Karnataka,Bagalkote,507.0,104.8,26.99,37.76,Strong Wetting,True,0.0294,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,49.81,48.18,50.0,58.7,High
587114,Karnataka,Bagalkote,499.1,109.2,28.86,48.39,Strong Wetting,True,0.0015,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.23,48.18,50.0,59.21,High
587115,Karnataka,Bagalkote,468.2,109.1,28.41,33.38,Strong Wetting,True,0.0224,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.15,48.18,50.0,59.2,High
587116,Karnataka,Bagalkote,499.3,107.8,31.35,37.21,Strong Wetting,True,0.0269,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.14,48.18,50.0,59.05,High
587117,Karnataka,Bagalkote,494.3,106.4,29.68,39.55,Strong Wetting,True,0.0179,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.05,48.18,50.0,58.88,High
587118,Karnataka,Bagalkote,448.9,109.5,26.97,32.7,Strong Wetting,True,0.0159,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.46,48.18,50.0,59.25,High
587119,Karnataka,Bagalkote,509.3,106.1,30.43,41.47,Strong Wetting,True,0.0165,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.82,48.18,50.0,58.85,High
587120,Karnataka,Bagalkote,475.6,110.0,27.69,36.36,Strong Wetting,True,0.0137,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.85,48.18,50.0,59.3,High
587121,Karnataka,Bagalkote,488.0,105.9,28.83,38.66,Strong Wetting,True,0.0263,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.66,48.18,50.0,58.83,High
587122,Karnataka,Bagalkote,476.6,112.1,30.54,40.28,Strong Wetting,True,0.0186,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.49,48.18,50.0,59.55,High
587124,Karnataka,Bagalkote,482.5,108.4,28.86,38.42,Strong Wetting,True,0.0045,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.61,48.18,50.0,59.12,High
587125,Karnataka,Bagalkote,463.2,107.5,28.12,35.39,Strong Wetting,True,0.0125,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.91,48.18,50.0,59.01,High
587154,Karnataka,Bagalkote,437.5,107.7,29.26,34.26,Strong Wetting,True,0.0079,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.06,48.18,50.0,59.04,High
587155,Karnataka,Bagalkote,460.4,108.6,27.27,48.4,Strong Wetting,True,0.0024,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.76,48.18,50.0,59.14,High
587156,Karnataka,Bagalkote,504.0,112.3,28.98,40.93,Strong Wetting,True,0.0096,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.64,48.18,50.0,59.57,High
587201,Karnataka,Bagalkote,490.1,109.6,26.87,48.34,Strong Wetting,True,0.0032,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.54,48.18,50.0,59.26,High
587202,Karnataka,Bagalkote,478.1,108.2,32.02,39.31,Strong Wetting,True,0.0031,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.45,48.18,50.0,59.09,High
587203,Karnataka,Bagalkote,519.0,109.8,26.24,45.45,Strong Wetting,True,0.0054,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,53.7,48.18,50.0,59.28,High
587204,Karnataka,Bagalkote,474.9,112.8,30.58,37.21,Strong Wetting,True,0.023,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,56.03,48.18,50.0,59.63,High
587205,Karnataka,Bagalkote,493.4,111.5,28.57,43.54,Strong Wetting,True,0.0061,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,55.02,48.18,50.0,59.48,High
587206,Karnataka,Bagalkote,464.6,111.0,27.6,44.78,Strong Wetting,True,0.0063,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,54.63,48.18,50.0,59.42,High
587207,Karnataka,Bagalkote,480.4,107.9,28.98,32.63,Strong Wetting,True,0.0322,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,52.22,48.18,50.0,59.06,High
587301,Karnataka,Bagalkote,504.0,105.0,29.91,43.31,Strong Wetting,True,0.0089,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,49.96,48.18,50.0,58.72,High
587311,Karnataka,Bagalkote,519.7,105.3,27.27,38.64,Strong Wetting,True,0.0269,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,50.19,48.18,50.0,58.76,High
587312,Karnataka,Bagalkote,541.5,106.7,25.76,41.86,Strong Wetting,True,0.0195,polygon_zonal_stats,,,1554,0.6646,1032.79,19.737,64.874,5.9204,0.0752,78.02,72.99,58.99,51.28,48.18,50.0,58.92,High
